episode,step,cart_pos,pole_angle,cart_vel,pole_vel,cart_pos_dis,pole_angle_dis,cart_vel_dis,pole_vel_dis,action_idx,action_val,reward,epsilon,q_0,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9
6251,1093,0.1473718136548996,0.126990407705307,-0.12308459728956223,0.3241724967956543,0,1,0,3,3,-3.333333333333333,0.9835207462310791,0.8964565392468217,10.7186398538411,11.26050247463063,13.169758148822726,14.472721340678817,13.301638868181952,12.380683201995524,11.639356444517908,10.224119785156043,10.59921504258665,10.916810401440074
6258,1094,0.14483144879341125,0.12837140262126923,-0.35552725195884705,-0.01242762804031372,0,1,0,0,0,-10.0,0.9850628972053528,0.896366893592897,12.941998918930846,12.155035269391174,11.801950921256482,13.123902904170063,14.564152936511789,15.55561375651046,12.312229192106944,12.056178899919875,11.94189652540314,12.153808973590774
6262,1095,0.1372423619031906,0.12221730500459671,-1.0669991970062256,-1.082268476486206,0,1,-1,-9,4,-1.1111111111111107,0.9875518083572388,0.8962772569035378,4.1972401590602,5.576140154378226,7.930243416684846,6.800110823638603,10.064932819070048,9.783054109460515,7.873069845634394,10.037485952291766,10.873244196711795,13.266786935163354
6269,1096,0.12659810483455658,0.11157157272100449,-1.0645273923873901,-1.0602773427963257,0,1,-1,-8,6,3.333333333333334,0.9891796112060547,0.8961876291778474,5.117086156539918,6.050480581134593,8.35447008826661,10.392992792320026,10.941550613587436,9.427228042814459,9.930325814021945,10.601605263557914,12.38755865162435,12.405992961777208
6275,1097,0.11786069720983505,0.10402113944292068,-0.7309792041778564,-0.5319254994392395,0,1,-1,-4,8,7.777777777777779,0.9890942573547363,0.8960980104149296,5.772862363871081,8.478704711574368,8.51327601211537,9.781671178933518,7.256309518231388,9.196807268224184,9.752253642362735,9.840106894207675,11.051421274344378,9.648591729295266
6283,1098,0.11420588940382004,0.10443036258220673,-0.09030184894800186,0.46724843978881836,0,1,0,4,6,3.333333333333334,0.9875641465187073,0.8960084006138882,10.118682525173753,12.613556570948173,12.54631960722879,13.130444155337369,12.967325951966451,11.639499317365075,11.51203480455954,10.487108041341662,12.137174540833923,10.779390813026072
6289,1099,0.11479774117469788,0.11151614040136337,0.17061753571033478,0.8836113810539246,0,1,0,7,0,-10.0,0.9870209097862244,0.8959187997738268,10.590446733990282,10.387537673395318,12.871247618235019,10.450461255666955,9.040462741958594,7.848618991776881,8.011177159312,8.852195478311256,7.685214091188643,6.892893043043763
6296,1100,0.11223103106021881,0.11392585933208466,-0.5823227167129517,-0.25408461689949036,0,1,-1,-2,3,-3.333333333333333,0.987945556640625,0.8958292078938495,4.79846108567526,6.5149550694749765,6.722357661716267,5.776404299924825,5.405594134673795,6.101860623265914,10.539075533834112,6.31534003294856,6.214916526414541,5.5968541012453255
6301,1101,0.10528549551963806,0.1097927987575531,-0.7816728949546814,-0.5426574349403381,0,1,-1,-4,8,7.777777777777779,0.9878712892532349,0.89573962497306,5.974071069132843,8.712001577190964,8.51327601211537,9.781671178933518,7.256309518231388,9.509433396437954,9.752253642362735,9.546530945036812,11.135536836061949,9.792969725474157
6306,1102,0.10114504396915436,0.1101304143667221,-0.1373441070318222,0.46238139271736145,0,1,0,4,3,-3.333333333333333,0.9872614145278931,0.8956500510105627,10.118682525173753,12.613556570948173,12.687005275774503,13.337052173899519,12.451558408941734,11.639499317365075,11.51203480455954,10.487108041341662,12.137174540833923,10.779390813026072
6311,1103,0.09845858067274094,0.11286521703004837,-0.3700881600379944,0.1221114993095398,0,1,0,1,1,-7.777777777777778,0.9880180358886719,0.8955604860054617,12.21488544071601,10.799813872054287,12.784969140559312,13.188781043495556,15.948745847186728,14.083488470924582,12.829391743297553,12.2256596936744,11.461534063830943,12.898904839927685
6318,1104,0.09165922552347183,0.10946229100227356,-0.916808545589447,-0.6993168592453003,0,1,-1,-6,2,-5.555555555555555,0.9900729656219482,0.8954709299568612,5.1845287304984335,8.012283198526546,9.569628842338618,9.710245790579066,9.546663940156078,9.535281343062191,10.365375045596009,10.56437294536553,11.70371850008824,12.050857641560334
6321,1105,0.08056332170963287,0.09963451325893402,-1.2576740980148315,-1.2060284614562988,0,1,-1,-10,3,-3.333333333333333,0.9925376176834106,0.8953813828638655,3.7754218114052653,4.614372537300668,5.029076902034956,7.12291745135795,10.34802755933708,8.745246817232239,9.001089943317062,9.732871127715718,10.69764632251532,13.45451021032336
6324,1106,0.06713973730802536,0.0863853320479393,-1.4082269668579102,-1.4225468635559082,0,1,-1,-11,8,7.777777777777779,0.9938666224479675,0.8952918447255791,3.777390669182976,3.692226500482755,4.459472601417707,6.483044855896903,8.564451299223634,9.63194777518772,8.613367935970551,7.347143685079999,8.219273234635452,11.763223500064571
6332,1107,0.05699742212891579,0.0783158615231514,-0.7169391512870789,-0.3465796411037445,0,1,-1,-3,0,-10.0,0.9952524900436401,0.8952023155411065,6.163924201634128,7.491479848316249,9.081982068512808,7.487026426094976,7.086285811202432,6.841110626895999,6.872086941285186,9.163493810723386,11.36853158901518,8.180265830744208
6334,1108,0.04590518772602081,0.06890199333429337,-1.4079846143722534,-1.3982951641082764,0,1,-1,-11,1,-7.777777777777778,0.997414231300354,0.8951127953095525,3.6447942842299907,3.918833969559306,5.022018630680327,6.483044855896903,8.564451299223634,9.63194777518772,8.613367935970551,7.347143685079999,8.219273234635452,11.763223500064571
6346,1109,0.029133474454283714,0.050850506871938705,-1.8823704719543457,-2.118861675262451,0,0,-2,-17,7,5.555555555555555,0.99880051612854,0.8950232840300215,2.2977991701908635,2.601070993331917,2.570424926516557,2.674384136204579,1.7381203016988163,2.396234827280921,4.474122193512699,5.521754841706381,5.252805397388956,7.050470599725492
6357,1110,0.013498439453542233,0.0346335843205452,-1.3225022554397583,-1.2484675645828247,0,0,-1,-10,0,-10.0,0.9997280836105347,0.8949337817016185,6.275380489612516,7.147505279188381,10.291958527864683,11.33637974175402,13.678575686050584,9.73500715623156,12.372630861171519,12.5836682074905,13.802898398407532,16.71486313496556
6364,1111,-0.0034202358219772577,0.016489194706082344,-1.9724167585372925,-2.2461700439453125,0,0,-2,-18,1,-7.777777777777778,0.9999043941497803,0.8948442883234484,1.276197400616644,2.183411198490654,3.403845814706731,2.951900549556778,2.984843104313514,3.5335577902247195,5.80834062688411,4.703959503093517,6.885033427254103,9.171195040783985
6365,1112,-0.02562040276825428,-0.009776939637959003,-2.4079155921936035,-2.916348695755005,0,0,-2,-23,9,10.0,0.9990527629852295,0.894754803894616,0.8305392386176429,0.9826229301197895,0.9249095162889766,2.4841164664545072,1.7159070851912532,4.063107571762925,2.3034877578800224,2.5016101707788647,3.4330119319345007,7.333460268063416
6371,1113,-0.044400978833436966,-0.03077670931816101,-1.4765956401824951,-1.4812670946121216,0,0,-1,-12,3,-3.333333333333333,0.9978036284446716,0.8946653284142266,5.874586395134418,6.046099323654417,6.441366334947071,9.120017987515908,9.769594175997067,13.214651747806954,11.104673168748565,12.07627996222461,10.456231283185488,13.979172703907437
6377,1114,-0.059970591217279434,-0.04686534404754639,-1.6174131631851196,-1.7035009860992432,0,0,-2,-14,9,10.0,0.9968259930610657,0.8945758618813853,1.4093994058465045,2.071162587684543,1.0511927218761403,1.0438231951253516,0.7023776892373907,1.331859549600579,1.8586748574220788,6.8929241468481415,3.4690059939799633,0.6902021284104208
6382,1115,-0.0712038204073906,-0.056337978690862656,-0.7483489513397217,-0.3713068962097168,0,0,-1,-3,1,-7.777777777777778,0.9958049058914185,0.8944864042951971,3.407228243374629,9.03896346134233,5.878837712249924,4.141022003013493,3.447024464813375,4.969225650014899,3.8189466611535767,7.047784925352369,5.941944556494661,3.375812914446521
6387,1116,-0.08170770853757858,-0.06476955115795135,-1.278245210647583,-1.1964346170425415,0,-1,-1,-10,2,-5.555555555555555,0.9936555624008179,0.8943969556547676,6.272648552709526,8.905654138742674,9.293480604777898,11.037814597531856,11.350898457058062,9.736190320502919,10.605822217861538,11.730058531084627,12.850187090734877,14.928221775143554
6390,1117,-0.09633667021989822,-0.07965211570262909,-1.6017539501190186,-1.7046916484832764,0,-1,-2,-14,0,-10.0,0.9895290732383728,0.8943075159592021,1.1539025722357266,0.060211911695535206,0.6901270993928217,0.18685372734076233,0.6379959276119942,2.395096420684512,1.2092195916398538,0.45597789477888845,0.9292307287418865,0.1910487846938571
6395,1118,-0.11595361679792404,-0.10232751071453094,-2.2331950664520264,-2.6882660388946533,0,-1,-2,-22,9,10.0,0.9852639436721802,0.8942180852076062,1.1872447024392445,1.7277780316054792,2.4560484533153764,3.778818524972486,3.4852504259195376,4.096821279271747,3.9975331928287225,4.359204526454205,6.754232185441382,8.362943962562243
6401,1119,-0.13311496376991272,-0.12139221280813217,-1.3237043619155884,-1.308774471282959,0,-1,-1,-10,7,5.555555555555555,0.9830427169799805,0.8941286633990854,6.272648552709526,8.905654138742674,9.293480604777898,11.037814597531856,11.350898457058062,9.736190320502919,10.826298897200378,11.498372250494814,12.850187090734877,14.704892651243156
6409,1120,-0.14348067343235016,-0.1302202194929123,-0.817155659198761,-0.5515847206115723,0,-1,-1,-4,7,5.555555555555555,0.9826199412345886,0.8940392505327455,2.6184864029923944,4.570761910541059,2.9839459119296343,3.4670522966875392,2.6851693904170446,3.259896889988906,3.1513193575894767,7.132278910078647,5.707804334731996,3.4851518104177384
6414,1121,-0.1490054577589035,-0.13183362782001495,-0.34962907433509827,0.14404958486557007,0,-1,0,1,4,-1.1111111111111107,0.9828088879585266,0.8939498466076922,12.273016467026707,12.142022083107708,12.020598792857177,14.517887433118304,16.206492607927185,14.153832293184752,12.09101366246182,11.489725251402891,12.236307923499,13.872564509945171
6418,1122,-0.15287603437900543,-0.13111500442028046,-0.4130728840827942,0.02710048109292984,0,-1,0,0,0,-10.0,0.981154203414917,0.8938604516230314,13.114158245665195,11.974728459086336,13.044579109168431,15.21188013307499,16.14811681132145,14.902096886496858,13.276066162298346,11.77770277091242,13.106174549510094,13.601793440412889
6423,1123,-0.16111598908901215,-0.13728007674217224,-1.1330735683441162,-1.0943357944488525,0,-1,-1,-9,9,10.0,0.9800451397895813,0.8937710655778691,5.754718770284391,8.182897111121322,10.585561741979744,12.667348800307895,13.154008907042035,10.295579064881759,10.79489999664828,12.51938492895588,12.64668946907491,14.441621321586368
6426,1124,-0.16779039800167084,-0.14126147329807281,-0.31240057945251465,0.13915008306503296,0,-1,0,1,6,3.333333333333334,0.9810223579406738,0.8936816884713114,12.273016467026707,12.142022083107708,12.165968809667127,14.517887433118304,16.233390423127325,14.153832293184752,12.234395194657784,11.489725251402891,12.399806257154484,13.872564509945171
6431,1125,-0.16942882537841797,-0.13775953650474548,-0.04870640113949776,0.5208499431610107,0,-1,0,4,8,7.777777777777779,0.9836862087249756,0.8935923203024643,9.687253368254872,10.771941409716806,12.288183421033436,14.23171465527292,12.178248736243294,9.623549093141785,10.69250933881087,11.317850166271992,9.176070773028439,8.404893218006892
6440,1126,-0.16665810346603394,-0.1277252435684204,0.5265228748321533,1.3798527717590332,0,-1,1,11,5,1.1111111111111107,0.9870591163635254,0.893502961070434,12.689718454195658,8.602406275065535,8.000395838575837,8.53499795494785,9.888452529245836,8.724255283585943,6.959525084189934,4.018072367458023,5.031345706129694,4.101851849761287
6445,1127,-0.1611890196800232,-0.11375806480646133,0.5644024014472961,1.4189071655273438,0,-1,1,11,1,-7.777777777777778,0.9889355897903442,0.893413610774327,12.689718454195658,8.876143129333151,8.000395838575837,8.53499795494785,9.888452529245836,8.724255283585943,6.959525084189934,4.018072367458023,5.031345706129694,4.101851849761287
6450,1128,-0.15912488102912903,-0.1051873117685318,-0.06321685761213303,0.43931272625923157,0,-1,0,4,3,-3.333333333333333,0.9893686771392822,0.8933242694132496,9.687253368254872,10.771941409716806,12.708896937275902,14.360206313225472,12.178248736243294,9.623549093141785,10.69250933881087,11.317850166271992,9.176070773028439,8.404893218006892
6456,1129,-0.1611872911453247,-0.10310842841863632,-0.31276366114616394,0.04044751450419426,0,-1,0,0,2,-5.555555555555555,0.988699734210968,0.8932349369863083,13.16932674229063,12.176926424848089,12.570572144769537,15.21188013307499,16.22841256663619,15.020907552399429,13.276066162298346,11.77770277091242,13.256331898192403,13.576472088329014
6463,1130,-0.16658297181129456,-0.10630277544260025,-0.7095952033996582,-0.5843507051467896,0,-1,-1,-5,9,10.0,0.988900899887085,0.8931456134926097,3.2997933928588523,6.9004616138302115,6.60609343714181,4.753293513066873,4.100915414186329,6.273891924399457,8.363212990585405,7.4213547415420145,4.638684834056452,5.763616605824751
6469,1131,-0.16917316615581512,-0.10535226762294769,0.08429764956235886,0.6178152561187744,0,-1,0,5,3,-3.333333333333333,0.9896807074546814,0.8930562989312605,8.184655832318196,10.660385810678928,12.406047065580973,12.025194757541723,8.742865200326682,8.784298810333247,8.202752234693278,9.067473490262412,9.853143165417368,7.065744606624566
6476,1132,-0.16982264816761017,-0.10158392786979675,-0.17621101438999176,0.20213006436824799,0,-1,0,2,3,-3.333333333333333,0.9896368980407715,0.8929669933013674,10.255369984666068,12.464167452686514,12.185551095979811,13.915726325467341,15.412642357216068,12.602311829869787,11.335817764974088,12.166570061747933,12.05379780749705,12.012207489974735
6478,1133,-0.17296646535396576,-0.10179929435253143,-0.4172743856906891,-0.18334254622459412,0,-1,0,-1,9,10.0,0.9905882477760315,0.8928776966020373,12.75663631047692,12.205655750290987,13.592778106374446,14.570433242100787,14.901324125281375,15.578175446135148,14.973371512921876,13.49203457019961,12.017260668197931,12.387842209936437
6481,1134,-0.17275361716747284,-0.0970141589641571,0.3555110692977905,0.9878815412521362,0,-1,0,8,2,-5.555555555555555,0.9916896224021912,0.8927884088323771,5.202372641853557,2.2447944738555816,2.49520716318436,2.3513767594762474,2.3332549325251746,2.336785663243318,2.7865934994588297,1.1505300957801106,0.9687474794279656,1.2628508796630693
6489,1135,-0.17174789309501648,-0.09116122126579285,-0.09101799130439758,0.28736183047294617,0,-1,0,2,8,7.777777777777779,0.9930610060691833,0.8926991299914938,10.255369984666068,12.464167452686514,12.374831989745802,13.62796070244226,15.412642357216068,12.602311829869787,11.335817764974088,12.166570061747933,11.610389586761478,12.012207489974735
6495,1136,-0.16934669017791748,-0.08330066502094269,0.49276578426361084,1.1710727214813232,0,-1,0,9,2,-5.555555555555555,0.9942708611488342,0.8926098600784946,0.7823945294418726,0.7973053569891382,2.9546611387455366,0.5965364519428248,0.681691817702957,0.7840621891505304,0.5350755814408948,0.9195014523974507,0.12060209000751451,0.22662439367788498
6502,1137,-0.16702434420585632,-0.07569106668233871,0.03614642471075058,0.45628517866134644,0,-1,0,4,4,-1.1111111111111107,0.9948143362998962,0.8925205990924868,9.687253368254872,10.771941409716806,12.848459416260221,14.470230098547232,12.415979420518397,9.623549093141785,10.69250933881087,11.317850166271992,9.176070773028439,8.404893218006892
6503,1138,-0.1671813577413559,-0.07201172411441803,-0.053634464740753174,0.306755393743515,0,-1,0,2,6,3.333333333333334,0.9955313801765442,0.8924313470325775,10.255369984666068,12.464167452686514,12.374831989745802,13.62796070244226,15.571646872476965,12.602311829869787,11.452241255585601,12.166570061747933,11.824109452164643,12.012207489974735
6509,1139,-0.16630308330059052,-0.0668477788567543,0.19634993374347687,0.6808072924613953,0,-1,0,5,2,-5.555555555555555,0.9959128499031067,0.8923421038978743,8.184655832318196,10.660385810678928,12.76174894799475,12.025194757541723,8.742865200326682,8.784298810333247,8.202752234693278,9.067473490262412,9.853143165417368,7.065744606624566
6514,1140,-0.166817307472229,-0.06393090635538101,-0.23801849782466888,0.0018654689192771912,0,-1,0,0,2,-5.555555555555555,0.9954416155815125,0.8922528696874845,13.342472459844874,12.286685054213255,12.515283619317005,15.2320002636439,16.28545283795446,15.54876420257099,12.792619007188325,12.115335796822883,13.211937057915069,13.78551560515903
6522,1141,-0.17149001359939575,-0.06751593947410583,-0.6398353576660156,-0.626717209815979,0,-1,-1,-5,0,-10.0,0.9935932159423828,0.8921636444005158,3.8386002046289085,7.246939830923491,6.60609343714181,4.753293513066873,4.100915414186329,6.273891924399457,8.363212990585405,7.4213547415420145,5.180333662575001,5.763616605824751
6526,1142,-0.18190324306488037,-0.08004236966371536,-1.3443342447280884,-1.7218016386032104,0,-1,-1,-14,6,3.333333333333334,0.9911016821861267,0.8920744280360757,5.514918128127961,5.291767858802592,5.6544378324972,6.7364809749350805,10.427166825863587,11.68228349877618,9.430419273164512,9.412605868178254,10.947242966661522,13.561231957374059
6532,1143,-0.19338203966617584,-0.09433072805404663,-0.9979536533355713,-1.2015745639801025,0,-1,-1,-10,6,3.333333333333334,0.989250659942627,0.8919852205932721,6.453904554767207,9.314677871316917,9.167635276214835,11.15837550587186,11.598053612517836,10.15345134633642,11.018812406094218,12.13479913855134,12.850187090734877,14.905484239576518
6537,1144,-0.20155499875545502,-0.1036788821220398,-0.6789256930351257,-0.7260253429412842,0,-1,-1,-6,8,7.777777777777779,0.9888474345207214,0.8918960220712128,6.8784161616557356,7.544652265541557,6.979720912212812,7.965548014894987,7.045330188181344,7.908822485249283,10.844343805051189,10.407017691580089,12.241008515483308,9.172047243199923
6541,1145,-0.2047928273677826,-0.10560556501150131,-0.05288570374250412,0.21911245584487915,0,-1,0,2,4,-1.1111111111111107,0.9891240000724792,0.8918068324690056,10.255369984666068,12.464167452686514,12.728524748077412,13.62796070244226,16.031703908900646,12.76828867684598,11.54589550015615,12.166570061747933,11.824109452164643,12.109233075757375
6544,1146,-0.2058129608631134,-0.10428803414106369,-0.13734854757785797,0.07355677336454391,0,-1,0,1,2,-5.555555555555555,0.988493800163269,0.8917176517857587,12.28874962233791,12.578682334177223,12.253264679025644,14.77916893908925,16.51823875434402,14.94522300809008,12.29522574198819,11.786210136387258,12.90639188507577,14.131728313130125
6549,1147,-0.20952917635440826,-0.10726680606603622,-0.5472865104675293,-0.5714592933654785,0,-1,-1,-5,5,1.1111111111111107,0.9874364137649536,0.8916284800205801,3.8386002046289085,7.246939830923491,6.60609343714181,4.753293513066873,4.100915414186329,6.739471544829277,8.760337017798072,7.4213547415420145,5.180333662575001,5.763616605824751
6555,1148,-0.214339941740036,-0.11208751052618027,-0.42903727293014526,-0.4063675105571747,0,-1,0,-3,5,1.1111111111111107,0.9866957664489746,0.8915393171725781,11.744623074528757,11.46344063016489,11.287335446912554,11.853717757901752,13.602077281551022,15.204496775471277,14.76573160398107,13.155676380426307,12.585340153765465,12.804537344536332
6563,1149,-0.21802100539207458,-0.1153440773487091,-0.31995460391044617,-0.25610944628715515,0,-1,0,-2,9,10.0,0.9875913262367249,0.8914501632408608,12.893052888238513,10.914301339800852,12.0186587464774,13.142766165936283,15.027728232450356,15.449787077022714,14.20837648116354,12.861792422126001,11.916393487172899,13.69456047926353
6568,1150,-0.21688856184482574,-0.11139415204524994,0.44364166259765625,0.8971989154815674,0,-1,0,7,1,-7.777777777777778,0.9883435368537903,0.8913610182245367,3.791924230701198,5.1530849599160415,8.131684475022594,5.87771606241146,5.260416342991489,2.3735235236548977,5.128664655242451,4.166953842772517,3.637714759743064,2.1783703458426253
6571,1151,-0.21598383784294128,-0.10796535015106201,-0.1753363013267517,-0.069026879966259,0,-1,0,-1,1,-7.777777777777778,0.9870505332946777,0.8912718821227142,12.943415127268882,12.693771801632531,13.72608262777674,14.850909671855756,15.149603978534957,16.290642338185673,15.279867008834303,13.274017728266116,12.620743433147561,13.511568911306906
6578,1152,-0.22100739181041718,-0.11379582434892654,-0.7482345104217529,-0.9643824100494385,0,-1,-1,-8,0,-10.0,0.9831910729408264,0.8911827549345019,6.520472595236226,9.29244624415263,9.27986069620076,11.449347110306867,11.813931343679148,9.964687345223792,10.130992316311335,10.711343078352503,14.718962744628705,12.022379505920895
6580,1153,-0.23245517909526825,-0.1296490579843521,-1.4432793855667114,-2.047250270843506,0,-1,-1,-16,9,10.0,0.979573667049408,0.8910936366590085,4.93987675991735,5.2049823495952054,4.163235863769974,5.340639016547805,7.030038545966915,8.603548941997218,8.947110777356587,10.455737160795719,8.681349064801289,11.124639535955197
6585,1154,-0.24208469688892365,-0.1429208368062973,-0.5975447297096252,-0.7735992670059204,0,-1,-1,-6,9,10.0,0.9792457818984985,0.8910045272953426,6.8784161616557356,7.544652265541557,6.979720912212812,8.298530229380674,7.045330188181344,8.125192551589418,10.844343805051189,10.695689376145832,12.241008515483308,9.519385124204561
6595,1155,-0.24363744258880615,-0.14406311511993408,0.18231554329395294,0.39589983224868774,0,-1,0,3,0,-10.0,0.978413462638855,0.8909154268426132,10.303011423558864,9.405461399296218,13.077348113193601,15.380774220828027,14.25470698635081,10.778577083227546,10.223738849830507,10.973253677566618,12.574840174959313,11.374988451913854
6596,1156,-0.2461722195148468,-0.1469234824180603,-0.5812692642211914,-0.792116105556488,0,-1,-1,-6,8,7.777777777777779,0.9775872230529785,0.8908263352999289,6.8784161616557356,7.544652265541557,6.979720912212812,8.298530229380674,7.045330188181344,8.125192551589418,11.178858325831223,10.695689376145832,12.490862633964122,9.519385124204561
6600,1157,-0.24851156771183014,-0.14970891177654266,0.03175518661737442,0.12134871631860733,0,-1,0,1,9,10.0,0.9797420501708984,0.8907372526663989,12.50318005012165,12.578682334177223,12.401439998973276,15.002526363849727,16.51823875434402,15.090266484370854,12.29522574198819,11.966841608938626,12.726216727165166,14.338292842805746
6603,1158,-0.24404408037662506,-0.14233049750328064,0.7640546560287476,1.2166259288787842,0,-1,1,10,6,3.333333333333334,0.9834257960319519,0.8906481789411322,15.112270452041974,10.398597061953012,10.820548013097284,9.596326633416883,12.906424443183376,11.789789412843607,9.969225201030188,7.848557653305246,4.67986955277634,6.033575276245806
6606,1159,-0.2353673279285431,-0.12874075770378113,0.948586642742157,1.4775006771087646,0,-1,1,12,2,-5.555555555555555,0.9859824776649475,0.8905591141232382,13.418586977033565,10.114499451290426,8.652161839466746,8.77054833283173,9.535101900587462,9.171857906257728,6.846934928411802,5.417059307972929,3.83550136131917,4.734451782322641
6613,1160,-0.22868046164512634,-0.11839558184146881,0.45843306183815,0.707846462726593,0,-1,0,6,2,-5.555555555555555,0.986676037311554,0.8904700582118259,9.430586916053263,7.3851455614246575,11.840939536865376,7.03958861080655,8.95190885501859,4.7177936236789755,6.49696091952557,8.266165096242194,5.854154215269443,5.32271496302391
6616,1161,-0.22669199109077454,-0.11542950570583344,0.00413702055811882,-0.006253279745578766,0,-1,0,0,8,7.777777777777779,0.9877594709396362,0.8903810112060048,14.21928509363757,12.760788729667588,12.518583658909062,15.305390210285996,16.56734167241853,15.85025364736221,13.313429452253198,12.525183502947343,13.59133571487633,14.05331299599197
6621,1162,-0.22339871525764465,-0.11063684523105621,0.577894389629364,0.8560580611228943,0,-1,1,7,1,-7.777777777777778,0.9883992671966553,0.8902919731048842,13.538299820572245,15.645991214440489,12.807359453218659,11.364781681578084,11.082678205327984,13.376745785964935,12.842995892446979,10.511564726947768,7.980539758655269,5.701941554345531
6624,1163,-0.22120866179466248,-0.10770677775144577,-0.05113515257835388,-0.12555284798145294,0,-1,0,-1,4,-1.1111111111111107,0.9879350066184998,0.8902029439075737,12.81286163123404,13.041251325254873,13.637615782281959,14.882638210533399,15.505102945962076,16.525849727298784,15.60144835246955,13.328041680387557,12.827031540021132,14.077023902450422
6632,1164,-0.22221286594867706,-0.1098407432436943,-0.1358380913734436,-0.2718347907066345,0,-1,0,-2,8,7.777777777777779,0.9884228110313416,0.890113923613183,13.146789807085987,11.056056867863058,12.543511970561664,13.141067662380344,15.280218859384455,16.095204098379348,14.637702623186392,13.12346044897821,12.197344560040339,13.69456047926353
6639,1165,-0.2202557474374771,-0.10759732127189636,0.44895094633102417,0.6086703538894653,0,-1,0,5,4,-1.1111111111111107,0.9894500970840454,0.8900249122208217,8.184655832318196,10.660385810678928,13.020709223846307,12.025194757541723,9.16157787529668,8.974477881929571,8.919609272876366,9.067473490262412,10.32261380450625,7.622694429880216
6644,1166,-0.2164703607559204,-0.10271262377500534,0.32706964015960693,0.4054943025112152,0,-1,0,3,3,-3.333333333333333,0.989753782749176,0.8899359097295996,10.478868792855767,9.688714664578306,13.077348113193601,15.47953274072134,14.412878594851144,11.514148126677163,10.223738849830507,10.973253677566618,12.912916111320342,11.374988451913854
6648,1167,-0.21479518711566925,-0.10122352838516235,0.04842359945178032,-0.037780094891786575,0,-1,0,0,1,-7.777777777777778,0.9885759353637695,0.8898469161386267,14.21928509363757,12.933688502285065,12.519694491267913,15.28973543864138,16.66971769934848,16.006993641886275,13.414189099966485,12.586581304418129,13.594278695483691,14.099795864433805
6652,1168,-0.21767614781856537,-0.10688331723213196,-0.541286826133728,-0.9585599303245544,0,-1,-1,-8,0,-10.0,0.984917402267456,0.8897579314470128,6.869140456684567,9.29244624415263,9.50147054545262,11.68572130006049,12.061166316073852,10.246948639281774,10.78930063187833,10.414203128057476,15.08024036489542,12.336786370103749
6656,1169,-0.22714318335056305,-0.12281141430139542,-1.2520418167114258,-2.0653274059295654,0,-1,-1,-17,7,5.555555555555555,0.9806106090545654,0.889668955653868,4.105333770753306,3.630177658377332,3.901895560059927,4.304387595844327,6.324588336640719,7.475990487513596,11.767585865558656,8.87957466807136,8.785295877385495,9.29088085781375
6663,1170,-0.23681648075580597,-0.1392456293106079,-0.7501925230026245,-1.3160514831542969,0,-1,-1,-11,1,-7.777777777777778,0.9752958416938782,0.8895799887583027,5.835156219926375,6.750126336967282,8.513853005776443,11.530600578305867,12.512191499594898,12.572643911795875,10.734761030257449,11.738892600042561,12.69631644577984,15.558999546597999
6669,1171,-0.24733571708202362,-0.1571754515171051,-1.2782944440841675,-2.144152879714966,0,-1,-1,-17,8,7.777777777777779,0.9700533747673035,0.8894910307594268,4.105333770753306,3.630177658377332,3.901895560059927,4.304387595844327,6.324588336640719,7.6970625410002915,11.767585865558656,9.284734465482764,9.144431265553003,9.29088085781375
6678,1172,-0.25634804368019104,-0.17305079102516174,-0.613825261592865,-1.1561534404754639,0,-1,-1,-9,9,10.0,0.9682720899581909,0.8894020816563509,5.807006495445332,8.351354725743397,11.048760777629354,13.205495982521729,13.790778471504012,11.18771468864929,11.332948581070927,13.05298068298768,13.313134880803538,15.549550554822574
6682,1173,-0.25808820128440857,-0.17812319099903107,0.16198372840881348,-0.003348708152770996,0,-1,0,0,0,-10.0,0.9657955765724182,0.8893131414481853,14.291353713812192,12.933688502285065,12.64458847530565,15.390367136491111,16.66971769934848,16.050596090089016,13.575640055433384,12.659824393556733,13.594278695483691,14.29699681481301
6684,1174,-0.2608047127723694,-0.1849442720413208,-0.5971897840499878,-1.1832071542739868,0,-1,-1,-9,9,10.0,0.9637681245803833,0.8892242101340405,5.807006495445332,8.351354725743397,11.048760777629354,13.205495982521729,13.790778471504012,11.18771468864929,11.41005289016497,13.05298068298768,13.313134880803538,15.17726701759195
6691,1175,-0.2623993158340454,-0.1903466135263443,0.17512191832065582,-0.04006399214267731,0,-2,0,0,6,3.333333333333334,0.9642533659934998,0.8891352877130271,4.240511948318034,4.240404792046963,6.685649101895527,5.521495413990717,6.15674202558824,5.2330391958081695,4.550737446319092,3.4620079815314995,4.815995571256856,4.924057161045702
6695,1176,-0.25939831137657166,-0.18906787037849426,0.39819157123565674,0.26936790347099304,0,-2,0,2,0,-10.0,0.9626337289810181,0.8890463741842558,3.8518188933826174,4.074153870685169,5.781013253835118,3.744474245442854,4.332185434485895,2.3709697590394447,2.6269241529935954,3.932137398175163,3.5922784608199896,2.829295866444061
6698,1177,-0.25984689593315125,-0.193303644657135,-0.3774440288543701,-0.9348007440567017,0,-2,0,-7,9,10.0,0.9614275097846985,0.8889574695468374,4.823732431228592,5.1318000937774535,5.156413875909077,4.507235109585057,5.497473412676751,5.868657305871072,6.740481040336838,5.829085156501062,5.116410199270086,4.612921843885506
